company_id,company_name,industry,working_capital_to_total_assets,retained_earnings_to_total_assets,ebit_to_total_assets,market_value_equity_to_total_liabilities,sales_to_total_assets,current_ratio,quick_ratio,debt_to_equity,interest_coverage,net_profit_margin,return_on_assets,return_on_equity,altman_z_score,is_bankrupt,years_to_bankruptcy
COMP_0256,Summit Ventures #187,Manufacturing,0.2445,0.5098,0.1223,3.7015,0.9537,2.0548,1.5271,0.8634,4.5157,0.0806,0.0769,0.1433,4.5854,0,
COMP_0658,Advanced Solutions #16,Transportation,0.0021,0.3884,0.1067,1.8148,0.7369,1.0074,0.6425,1.4458,2.9794,0.0773,0.057,0.1394,2.7242,0,
COMP_0965,Horizon Solutions #609,Real Estate,-0.1404,-0.2322,-0.0147,0.0027,0.1468,0.6081,0.1685,10.5545,-0.1491,-0.5149,-0.0756,-0.8731,-0.3937,1,1.0
COMP_0191,Summit Enterprises #314,Transportation,-0.2263,0.095,0.0452,0.1682,0.4997,0.5182,0.3884,9.0,1.3427,0.0198,0.0099,0.0987,0.6111,0,
COMP_0116,Vanguard Enterprises #350,Energy,0.1176,0.5251,0.0699,0.8083,0.6655,1.5824,1.1498,0.8091,3.12,0.0578,0.0385,0.0696,2.2573,0,
COMP_0617,Global Partners #461,Healthcare,0.3102,0.4878,0.0966,2.1532,0.7085,2.3172,1.5569,0.9476,6.7793,0.0879,0.0623,0.1213,3.3742,0,
COMP_0607,Summit Partners #295,Financial Services,-0.173,-0.0586,0.0365,0.0118,0.1482,0.557,0.4084,9.0,0.9018,-0.0199,-0.0029,-0.0294,-0.0138,0,
COMP_0181,Global International #263,Real Estate,-0.1627,-0.0105,0.0351,0.0185,0.3383,0.4428,0.4055,3.0531,0.8346,-0.0161,-0.0054,-0.022,0.2553,0,
COMP_0302,Premier Corp,Telecommunications,-0.0535,0.095,0.0922,0.688,0.3806,0.8563,0.4488,9.0,1.533,0.0666,0.0254,0.2536,1.1666,1,1.0
COMP_0760,Apex Partners #95,Construction,0.154,0.2614,0.0688,0.6997,1.2227,1.4779,0.8913,2.6339,1.7274,0.0181,0.0221,0.0805,2.4206,0,
COMP_0713,Alpha Technologies #375,Construction,0.048,0.2808,0.0694,0.724,1.1015,1.0942,0.6098,2.3835,1.6115,0.0207,0.0227,0.077,2.2158,0,
COMP_0724,Advanced Dynamics,Manufacturing,0.1544,0.5257,0.1074,3.213,1.2213,1.5625,1.2167,0.8073,5.5171,0.0548,0.0669,0.1209,4.4246,0,
COMP_0686,Pioneer Logistics #565,Telecommunications,-0.334,0.3171,0.0684,1.2238,0.4105,0.2304,0.1712,1.9956,4.5294,0.091,0.0374,0.1119,1.4137,1,3.0
COMP_0980,Nova Partners,Energy,-0.4479,-0.5423,0.0325,0.0035,0.2787,0.2916,0.111,118.2404,0.3698,-0.1524,-0.0425,-4.2459,-0.9089,1,5.0
COMP_0518,Quantum Solutions #120,Technology,0.3724,0.7168,0.0596,3.2999,0.384,6.0639,4.6866,0.3253,4.1043,0.0935,0.0359,0.0476,4.0108,0,
COMP_0985,Premier Systems #664,Energy,-0.3365,-0.5757,0.0008,0.0065,0.05,0.3641,0.2754,11.0525,0.0055,-1.5,-0.1094,-1.3189,-1.1532,1,2.0
COMP_0046,Elite Partners #346,Real Estate,-0.0217,0.0866,0.0505,0.1439,0.3618,0.9197,0.6298,2.9655,1.2583,0.024,0.0087,0.0345,0.7099,0,
COMP_0910,Advanced Manufacturing #600,Technology,-0.0516,-0.318,-0.0255,0.0044,0.2312,0.8941,0.4444,4.621,-0.2864,-0.401,-0.0927,-0.5211,-0.3576,1,4.0
COMP_0158,Stellar Solutions #31,Energy,-0.0743,-0.0451,0.0292,0.0196,0.4659,0.8011,0.6052,4.296,0.623,-0.0302,-0.0141,-0.0745,0.4218,0,
COMP_0852,Advanced Group,Telecommunications,-0.3031,-0.2421,-0.0235,0.002,0.3334,0.3537,0.1949,100.8352,-0.2304,-0.3088,-0.103,-5.0,-0.4456,1,5.0
COMP_0172,Premier Technologies,Technology,0.5954,0.3014,0.0363,0.5493,0.8172,4.5679,3.4357,0.4697,3.2271,0.024,0.0196,0.0288,2.4031,0,
COMP_0017,Strategic Holdings,Energy,-0.1069,0.4539,0.1068,1.487,0.5367,0.6087,0.4908,1.0929,3.6493,0.1218,0.0654,0.1368,2.2884,0,
COMP_0512,Vanguard Corp #329,Construction,0.0981,-0.0529,0.0062,0.0313,1.2389,1.2068,0.9822,2.9785,0.1417,-0.0227,-0.0281,-0.1117,1.3217,0,
COMP_0049,Titan Partners #215,Transportation,0.0707,0.141,0.0388,0.0873,0.7605,1.2561,0.9825,3.0995,1.2516,0.0084,0.0064,0.0261,1.223,1,5.0
COMP_0972,Prime Dynamics #569,Retail,0.0133,-0.3078,-0.0315,0.0064,1.1489,1.0602,0.4873,1.3533,-0.3959,-0.0804,-0.0924,-0.2174,0.6337,1,3.0
COMP_0941,Elite Ventures #109,Transportation,-0.098,-0.3109,0.0288,0.0092,0.2424,0.714,0.4161,2.5544,0.3983,-0.1378,-0.0334,-0.1187,-0.2097,1,3.0
COMP_0516,Strategic Partners #602,Manufacturing,0.2782,0.4039,0.0626,0.9874,1.0627,2.3818,1.6773,1.2955,2.835,0.0272,0.0289,0.0664,2.7611,0,
COMP_0953,Prime Innovations #40,Transportation,-0.3159,-0.3075,-0.0105,0.0024,0.1664,0.2015,0.102,110.0967,-0.097,-0.5156,-0.0858,-5.0,-0.6764,1,4.0
COMP_0481,Stellar Solutions,Healthcare,0.5116,0.5194,0.1546,9.1965,0.8092,4.6019,3.3281,0.4111,11.2616,0.1425,0.1153,0.1627,8.1784,0,
COMP_0284,Strategic Systems #129,Retail,0.1397,0.3847,0.0673,1.4472,1.6669,1.4589,0.9814,1.2324,2.5388,0.0199,0.0332,0.0741,3.4634,0,
COMP_0719,Alpha International,Healthcare,0.3536,0.171,0.0913,2.1398,0.3681,3.1057,2.0864,1.2751,5.2821,0.1575,0.058,0.1319,2.6169,0,
COMP_0878,Alpha Dynamics #73,Construction,-0.1611,-0.233,0.029,0.0063,1.1449,0.6125,0.2298,27.5404,0.3262,-0.0402,-0.046,-1.3138,0.7248,1,1.0
COMP_0226,United Manufacturing,Financial Services,-0.2421,-0.0399,0.0269,0.0224,0.1824,0.4948,0.3632,9.0,0.8216,-0.0255,-0.0046,-0.0464,-0.0618,0,
COMP_0027,Stellar Enterprises #630,Retail,0.365,0.2082,0.055,0.5603,1.6054,3.562,1.9463,0.9051,1.7482,0.0115,0.0185,0.0352,2.8527,0,
COMP_0955,Prime Logistics #266,Construction,-0.1545,-0.2266,-0.0202,0.0049,0.2902,0.6637,0.3525,108.3046,-0.2479,-0.2947,-0.0855,-5.0,-0.276,1,1.0
COMP_0438,Vanguard Enterprises,Real Estate,-0.2893,0.0742,0.0458,0.4199,0.222,0.3407,0.2275,1.9191,1.8608,0.0814,0.0181,0.0528,0.3817,0,
COMP_0952,Omega Industries,Financial Services,0.0066,-0.3142,0.04,0.0057,0.3812,1.0194,0.3827,99.6977,0.3434,-0.1541,-0.0587,-5.0,0.0846,1,5.0
COMP_0365,Advanced Holdings,Manufacturing,0.3824,0.5839,0.1097,2.4052,0.8284,3.8938,2.3962,0.627,6.1688,0.0865,0.0717,0.1166,3.9097,0,
COMP_0230,Summit Corp,Manufacturing,0.1469,0.4693,0.0952,1.2307,0.9016,1.6129,1.0984,1.0244,3.8358,0.0608,0.0548,0.1109,2.7873,0,
COMP_0038,Pinnacle Systems #208,Telecommunications,0.2362,0.2721,0.1194,1.3273,0.6255,2.1574,1.2489,2.4916,6.5032,0.1328,0.0831,0.29,2.4801,0,
COMP_0966,Strategic International #154,Energy,-0.266,-0.404,-0.0151,0.0069,0.2176,0.4719,0.2903,2.7075,-0.1505,-0.4371,-0.0951,-0.3527,-0.7127,1,1.0
COMP_0375,Nova Corp #540,Telecommunications,0.1549,0.2785,0.1852,2.6616,0.606,2.0266,1.4747,2.4105,5.5393,0.2092,0.1268,0.4325,3.3898,0,
COMP_0470,Quantum Innovations,Real Estate,-0.0807,0.0128,0.066,0.5253,0.3946,0.7845,0.5764,2.851,1.6132,0.0495,0.0195,0.0753,0.8487,0,
COMP_0968,Prime Holdings #185,Financial Services,-0.2225,-0.2898,-0.0167,0.0033,0.1372,0.547,0.1946,17.0823,-0.2946,-0.3979,-0.0546,-0.9868,-0.5889,1,4.0
COMP_0851,Dynamic Industries #338,Real Estate,-0.1897,-0.2176,0.0508,0.0073,0.3482,0.2119,0.1071,20.6236,0.5332,-0.1051,-0.0366,-0.7916,-0.0122,1,5.0
COMP_0705,Pioneer Solutions #561,Manufacturing,0.3032,0.356,0.1611,3.1254,1.4715,3.3005,2.0479,1.3023,4.5843,0.0652,0.0959,0.2208,4.7406,0,
COMP_0842,Summit Innovations #331,Transportation,-0.4983,-0.4926,-0.0394,0.0044,0.743,0.0912,0.0607,106.5869,-0.399,-0.1531,-0.1138,-5.0,-0.6721,1,3.0
COMP_0195,Pinnacle Logistics,Real Estate,-0.1413,0.188,0.0591,0.1608,0.3271,0.4144,0.2888,2.3151,1.2671,0.0282,0.0092,0.0306,0.7121,0,
COMP_0855,Quantum Manufacturing #663,Healthcare,0.0306,-0.3115,0.0052,0.0055,0.1471,1.1789,0.6645,26.7014,0.0555,-0.4811,-0.0708,-1.9599,-0.2317,1,2.0
COMP_0865,Prime Corp #658,Telecommunications,-0.2464,-0.3122,-0.0049,0.0061,0.4267,0.3638,0.179,13.8105,-0.0291,-0.3265,-0.1393,-2.063,-0.3184,1,1.0
COMP_0504,Global Services,Telecommunications,-0.2032,0.1653,0.081,0.9414,0.2251,0.5328,0.4346,4.7476,1.8971,0.1531,0.0345,0.198,1.0447,1,3.0
COMP_0970,Apex Corp #513,Technology,-0.1819,-0.151,-0.0094,0.0037,0.3503,0.6528,0.3394,3.7068,-0.1448,-0.1656,-0.058,-0.2731,-0.1082,1,4.0
COMP_0831,United Holdings,Healthcare,-0.2372,-0.2464,0.0156,0.0024,0.9599,0.5342,0.2907,100.6604,0.1446,-0.0722,-0.0693,-5.0,0.3831,1,3.0
COMP_0580,Nova Solutions,Manufacturing,0.1727,0.2919,0.0409,1.3257,0.5503,2.024,1.4338,0.4439,3.4427,0.038,0.0209,0.0302,2.0965,0,
COMP_0969,Vanguard Ventures,Real Estate,-0.1254,-0.2526,-0.0228,0.0032,0.2024,0.437,0.2569,3.2657,-0.2089,-0.504,-0.102,-0.4351,-0.3751,1,3.0
COMP_0163,United Services #117,Retail,0.1669,0.4622,0.1846,5.1893,1.8369,1.6199,1.1539,1.0554,7.6961,0.0733,0.1347,0.2768,6.4071,0,
COMP_0909,Nova Dynamics #54,Financial Services,-0.1469,-0.4129,0.0034,0.0061,0.05,0.5224,0.1966,3.9399,0.0538,-0.9413,-0.0471,-0.2325,-0.6895,1,4.0
COMP_0153,Stellar Holdings,Real Estate,0.0498,0.3692,0.1315,1.6813,0.4392,1.2518,0.9443,1.5729,3.4763,0.152,0.0668,0.1718,2.4587,0,
COMP_0802,Elite Logistics,Financial Services,-0.2166,-0.1115,-0.0345,0.0022,0.1199,0.4636,0.2703,102.1827,-0.8449,-0.4901,-0.0588,-5.0,-0.4088,1,4.0
COMP_0994,Stellar Partners,Retail,-0.0799,-0.2368,-0.039,0.0074,0.8333,0.7407,0.3686,5.165,-0.404,-0.1263,-0.1052,-0.6487,0.2819,1,1.0
COMP_0756,Horizon Dynamics #65,Retail,0.0647,0.1727,0.057,0.3557,0.8579,1.204,0.9133,1.7335,1.4733,0.0152,0.013,0.0356,1.5789,0,
COMP_0112,Stellar Corp #607,Construction,0.4038,-0.0785,0.0064,0.0345,1.2811,2.9283,2.4313,0.7973,0.3492,-0.0075,-0.0096,-0.0172,1.6977,0,
COMP_0227,Alpha Corp,Telecommunications,-0.0649,0.2869,0.1159,1.3362,0.6653,0.7717,0.5805,1.8714,3.8736,0.1048,0.0697,0.2002,2.1734,0,
COMP_0689,Stellar Industries #466,Retail,0.0039,-0.4178,0.0249,0.0126,1.7179,1.0076,0.7064,3.5517,0.5827,-0.0081,-0.0139,-0.0631,1.2273,0,
COMP_0104,Summit Solutions,Technology,0.4737,0.5035,0.1943,3.8695,1.0063,3.0149,2.3322,0.8867,6.7294,0.1295,0.1303,0.2459,5.2423,0,
COMP_0422,Prime Solutions #357,Transportation,0.1513,0.373,0.0613,1.1889,0.969,1.7242,0.9074,0.9571,3.2519,0.0365,0.0354,0.0692,2.5881,0,
COMP_0420,Pioneer Industries #484,Energy,-0.0017,-0.1032,0.0221,0.0155,0.5878,0.9947,0.8874,1.7298,0.5357,-0.0248,-0.0146,-0.0398,0.5236,0,
COMP_0751,Alpha Innovations,Real Estate,-0.1215,0.0633,0.0353,0.2505,0.1853,0.4514,0.3608,1.1412,1.4422,0.0474,0.0088,0.0188,0.3948,0,
COMP_0587,Global Technologies,Transportation,0.2535,0.331,0.0617,0.9851,0.7496,2.2989,2.184,1.2295,2.5882,0.0385,0.0289,0.0644,2.3118,0,
COMP_0781,Summit Systems,Telecommunications,-0.0801,-0.0081,0.0458,0.0154,0.3091,0.7613,0.377,4.2393,0.9013,-0.0128,-0.0039,-0.0207,0.362,0,
COMP_0673,Summit Logistics #157,Transportation,0.0869,0.0412,0.069,0.7919,0.8995,1.3984,0.9959,2.2415,1.8837,0.0278,0.025,0.0811,1.7643,0,
COMP_0120,Alpha Manufacturing #243,Manufacturing,-0.0023,0.4527,0.0978,1.2337,1.1214,0.9923,0.7303,1.0984,3.6874,0.055,0.0616,0.1294,2.8155,0,
COMP_0054,Titan Logistics #303,Retail,0.1673,0.4535,0.1502,1.968,1.7077,1.6526,1.2636,1.0948,8.625,0.0629,0.1074,0.225,4.2199,0,
COMP_0152,Titan Solutions #381,Healthcare,0.5306,0.5308,0.1898,9.61,1.2599,8.7987,7.0805,0.4674,13.9422,0.1097,0.1382,0.2028,9.0321,0,
COMP_0404,Apex Dynamics,Real Estate,-0.0521,-0.0312,0.024,0.0158,0.1729,0.796,0.6266,3.8671,0.6348,-0.0708,-0.0122,-0.0596,0.1554,0,
COMP_0946,Prime Manufacturing #657,Manufacturing,-0.2736,-0.6,-0.0218,0.0048,0.6757,0.3417,0.2144,10.0168,-0.271,-0.1246,-0.0842,-0.9273,-0.5615,1,3.0
COMP_0208,Pioneer Systems #8,Real Estate,-0.3015,0.0055,0.0318,0.0237,0.2231,0.2491,0.1827,1.6344,1.0147,0.0017,0.0004,0.001,-0.0118,0,
COMP_0659,Strategic Systems #596,Technology,0.4152,0.663,0.2187,7.5931,0.997,4.1352,2.9537,0.4329,14.6032,0.1568,0.1563,0.224,7.7009,0,
COMP_0844,Strategic Dynamics,Technology,-0.1042,-0.2742,-0.0044,0.0026,0.05,0.7688,0.2968,7.1386,-0.0414,-1.5,-0.0886,-0.7213,-0.472,1,2.0
COMP_0763,Pinnacle Enterprises #556,Real Estate,0.0072,-0.2267,0.0111,0.0383,0.3658,1.0222,0.4832,1.5079,0.279,-0.0629,-0.023,-0.0577,0.1166,0,
COMP_0009,Premier Corp #279,Healthcare,0.0949,0.3615,0.0833,1.1334,0.625,1.2579,1.0796,1.6282,3.3189,0.0673,0.0421,0.1106,2.1999,0,
COMP_0808,Omega Holdings,Manufacturing,-0.3682,-0.2135,-0.0393,0.0035,0.3496,0.3379,0.1632,6.5534,-0.4155,-0.2985,-0.1044,-0.7883,-0.5187,1,4.0
COMP_0037,Advanced Logistics,Telecommunications,-0.1457,0.117,0.1103,0.8158,0.6236,0.5458,0.3067,5.0681,2.0148,0.0662,0.0413,0.2504,1.4658,0,
COMP_0453,Nova Solutions #162,Retail,0.2381,-0.2426,0.0106,0.0291,2.1252,1.9699,1.4813,1.5877,0.2588,-0.0122,-0.0259,-0.0671,2.1238,0,
COMP_0652,Titan Solutions,Transportation,-0.0518,0.293,0.1027,1.6573,0.8697,0.8611,0.7016,2.2423,2.4068,0.0535,0.0466,0.151,2.5511,0,
COMP_0254,Alpha Holdings,Financial Services,-0.0432,0.095,0.1212,1.2923,0.3301,0.8999,0.7621,9.0,4.5804,0.2403,0.0793,0.7931,1.5867,0,
COMP_0304,Strategic International,Telecommunications,-0.1451,-0.4617,0.0075,0.0308,0.4286,0.6813,0.5075,4.2697,0.1604,-0.0686,-0.0294,-0.155,-0.3485,1,3.0
COMP_0747,Advanced Industries,Energy,0.1232,0.2856,0.0745,0.497,0.8375,1.4836,1.1335,1.1153,2.5387,0.0366,0.0307,0.0648,1.9293,0,
COMP_0572,Pioneer Corp #97,Retail,0.0799,0.2488,0.2397,4.5177,1.9439,1.2388,0.7095,2.5855,7.5902,0.0847,0.1647,0.5904,5.8897,0,
COMP_0624,Titan International,Retail,0.2489,0.5023,0.0881,2.345,2.353,2.2904,1.6994,0.8913,6.1352,0.0228,0.0536,0.1014,5.0528,0,
COMP_0733,Pinnacle Services #390,Real Estate,-0.0635,-0.4263,0.001,0.0303,0.1998,0.7852,0.4613,2.4073,0.0227,-0.1561,-0.0312,-0.1063,-0.4518,0,
COMP_0892,Quantum Dynamics,Construction,0.1915,-0.2284,-0.1439,0.0077,0.9194,1.8047,0.3386,1.8307,-1.6401,-0.1998,-0.1837,-0.5201,0.3591,1,2.0
COMP_0263,Pinnacle Technologies #91,Healthcare,0.5323,0.3693,0.0627,0.7336,0.6644,5.979,4.8132,1.0403,2.1349,0.0422,0.028,0.0572,2.4672,0,
COMP_0611,Horizon Enterprises #240,Telecommunications,0.0562,0.2234,0.1178,0.9704,0.4146,1.2295,0.9253,3.2526,4.216,0.1762,0.073,0.3106,1.7659,0,
COMP_0298,Vanguard Technologies #616,Retail,-0.0022,0.3572,0.0875,1.3481,1.231,0.9924,0.9428,1.6593,3.0884,0.0379,0.0467,0.1242,2.8259,0,
COMP_0415,Vanguard Innovations #176,Technology,0.3637,0.5247,0.1598,1.7972,0.9565,3.4664,2.4214,0.8105,5.8222,0.1033,0.0988,0.1788,3.7332,0,
COMP_0151,Nova Corp #316,Telecommunications,0.028,0.1468,0.1562,1.4453,0.6388,1.1158,0.7419,5.4704,3.9984,0.1353,0.0864,0.5593,2.2605,0,
COMP_0789,Quantum Technologies #156,Energy,-0.3321,0.1873,0.0593,0.5211,0.6491,0.3243,0.2112,2.1204,1.753,0.032,0.0208,0.0648,1.021,0,
COMP_0641,Titan Innovations,Transportation,-0.132,0.1637,0.0618,0.5122,0.7967,0.7414,0.501,2.2956,1.5121,0.021,0.0167,0.055,1.3787,0,
COMP_0890,Horizon Corp,Healthcare,-0.2724,-0.2978,-0.0139,0.0034,0.3216,0.4387,0.2139,117.3255,-0.1203,-0.2948,-0.0948,-5.0,-0.4659,1,1.0
COMP_0551,Elite Services #81,Telecommunications,0.1223,0.1233,0.0576,0.3233,0.4309,1.692,1.5213,3.4698,1.3404,0.0284,0.0122,0.0547,1.1345,0,
COMP_0887,Omega Partners #612,Technology,-0.0677,-0.3944,-0.0765,0.0077,1.0708,0.7743,0.4683,2.4528,-1.0525,-0.1081,-0.1157,-0.3996,0.1895,1,4.0
COMP_0489,Strategic Enterprises #493,Construction,0.0472,0.1715,0.1568,1.4568,0.9121,1.1099,0.7498,4.5379,3.1206,0.1013,0.0924,0.5117,2.6005,0,
COMP_0148,Strategic Ventures,Healthcare,0.3716,0.1207,0.0753,1.4304,0.8264,2.2588,1.1354,0.947,3.4451,0.05,0.0413,0.0805,2.5481,0,
COMP_0147,Strategic Services #518,Technology,0.5142,0.5039,0.1698,1.9961,0.7831,4.4052,3.3154,0.8851,9.0887,0.1484,0.1162,0.219,3.8635,0,
COMP_0721,Nova Group,Manufacturing,0.3757,0.4237,0.0968,1.7074,0.9602,4.4819,2.3069,1.2422,4.9429,0.0646,0.062,0.139,3.348,0,
COMP_0932,Vanguard Partners #90,Transportation,-0.4061,-0.32,0.0047,0.0063,0.2733,0.2198,0.1296,106.9616,0.0345,-0.3851,-0.1052,-5.0,-0.6428,1,3.0
COMP_0740,Nova Services #348,Telecommunications,-0.1322,0.1166,0.061,0.3408,0.5765,0.7009,0.3835,2.731,1.3116,0.0191,0.011,0.0412,0.9869,0,
COMP_0660,Summit Technologies,Healthcare,0.4572,0.3422,0.0905,1.2216,0.8444,2.7973,1.5702,0.8023,3.6871,0.0604,0.051,0.0919,2.9038,0,
COMP_0349,Pinnacle Holdings #635,Manufacturing,0.1699,0.4593,0.0912,1.8456,0.7833,1.8049,1.463,1.0683,3.9847,0.067,0.0525,0.1085,3.0386,0,
COMP_0464,Pioneer Industries #13,Retail,0.2297,0.4207,0.1377,1.9756,1.8462,2.2281,1.2515,1.2583,3.8073,0.0445,0.0822,0.1855,4.3506,0,
COMP_0326,Titan Logistics,Healthcare,0.4111,0.2759,0.0428,0.8904,0.3427,2.9201,2.0691,0.7186,2.0334,0.0526,0.018,0.031,1.8976,0,
COMP_0187,United Services #455,Manufacturing,-0.0279,0.3744,0.0853,0.9718,1.0432,0.9212,0.6498,1.5374,4.2992,0.0441,0.046,0.1168,2.3984,0,
COMP_0124,Omega International #231,Retail,-0.1579,-0.2646,0.0062,0.0226,1.2473,0.6617,0.5668,2.7697,0.2077,-0.0135,-0.0168,-0.0633,0.7215,0,
COMP_0854,Strategic Manufacturing #22,Healthcare,-0.0868,-0.435,-0.0628,0.0062,1.2167,0.807,0.2393,35.1065,-0.6448,-0.107,-0.1302,-4.7002,0.3,1,1.0
COMP_0609,United Technologies,Real Estate,-0.0856,0.0835,0.0347,0.2048,0.1463,0.6947,0.528,3.3842,1.4143,0.0579,0.0085,0.0371,0.3977,0,
COMP_0144,Stellar Technologies,Retail,0.0545,0.0694,0.0849,1.1092,1.7631,1.1871,0.8876,1.3728,3.2353,0.0252,0.0444,0.1054,2.8714,0,
COMP_0959,United Technologies #394,Real Estate,-0.2275,-0.1484,-0.035,0.0055,0.4399,0.5228,0.1908,115.6185,-0.3177,-0.2529,-0.1112,-5.0,-0.153,1,2.0
COMP_0198,Elite Services,Manufacturing,0.2633,0.1997,0.0411,1.1563,0.8812,2.4218,1.5603,1.0324,4.2836,0.0283,0.0249,0.0507,2.3062,0,
COMP_0610,Summit Corp #500,Telecommunications,-0.1625,0.1475,0.0787,0.4832,0.3921,0.551,0.4512,5.4423,1.9001,0.0788,0.0309,0.1989,0.9531,0,
COMP_0280,Dynamic Manufacturing #531,Technology,0.1935,0.7234,0.1559,5.6314,0.8866,2.6424,2.2966,0.3132,11.3401,0.1074,0.0952,0.125,6.0249,0,
COMP_0294,Apex Services #142,Financial Services,-0.0556,-0.041,0.0145,0.0167,0.115,0.8612,0.6703,9.0,0.6422,-0.0547,-0.0063,-0.0629,0.0488,0,
COMP_0401,Vanguard International #523,Real Estate,-0.0735,0.1227,0.0675,0.4617,0.3426,0.6663,0.3899,2.2529,2.0709,0.0767,0.0263,0.0855,0.926,0,
COMP_0123,Omega Corp,Transportation,-0.1443,0.1542,0.0871,0.9418,0.8697,0.6316,0.4951,1.884,3.0271,0.0441,0.0384,0.1107,1.7647,0,
COMP_0184,Alpha Systems,Transportation,-0.079,0.0978,0.0481,0.1877,0.6655,0.7675,0.3204,2.2846,1.1973,0.0091,0.0061,0.02,0.9789,0,
COMP_0203,Dynamic Industries #294,Retail,-0.0045,0.0673,0.0344,0.1931,1.9865,0.9854,0.7282,1.3946,1.4218,0.0038,0.0075,0.0179,2.3047,0,
COMP_0439,Premier Partners #49,Technology,0.4037,0.5091,0.3831,12.7481,1.1591,3.7354,1.9663,0.866,17.5731,0.2512,0.2912,0.5434,11.2694,0,
COMP_0247,Summit Corp #193,Construction,0.0853,0.2496,0.0434,0.5288,0.4746,1.2231,0.8712,1.0541,2.1323,0.0388,0.0184,0.0379,1.3869,0,
COMP_0416,Pinnacle Ventures #494,Transportation,-0.0105,0.0533,0.097,1.4067,0.7306,0.964,0.7522,2.0076,2.7935,0.0721,0.0527,0.1584,1.9568,0,
COMP_0933,Global Logistics,Healthcare,-0.1779,-0.4103,-0.0047,0.0098,0.305,0.4414,0.1638,2.1403,-0.0749,-0.1742,-0.0531,-0.1669,-0.4925,1,4.0
COMP_0766,Stellar Group #232,Construction,0.2635,0.3925,0.0934,1.2127,1.4001,1.7423,1.2826,1.4201,2.4549,0.03,0.0419,0.1015,3.3017,0,
COMP_0907,Apex Group #86,Retail,-0.2707,-0.1009,-0.0443,0.0054,1.0193,0.3945,0.2062,42.1001,-0.3738,-0.1157,-0.118,-5.0,0.4101,1,3.0
COMP_0836,United Logistics #209,Construction,-0.3133,-0.2712,0.0134,0.0031,0.4988,0.5666,0.2521,116.3127,0.0876,-0.229,-0.1142,-5.0,-0.2107,1,3.0
COMP_0888,Prime Corp #321,Manufacturing,-0.196,-0.3383,0.0149,0.0024,0.8926,0.4507,0.281,16.4367,0.2006,-0.0507,-0.0453,-0.7899,0.2343,1,1.0
COMP_0130,Apex Group,Transportation,0.1316,-0.1047,0.005,0.0171,0.5062,1.6332,1.1291,1.1708,0.1352,-0.0503,-0.0255,-0.0553,0.5442,0,
COMP_0638,Prime Solutions,Healthcare,0.361,0.5955,0.1537,3.2296,1.0097,2.8621,1.7427,0.5903,7.9698,0.1073,0.1083,0.1723,4.7215,0,
COMP_0403,Dynamic Dynamics #207,Financial Services,-0.1353,0.095,0.0761,1.0296,0.2524,0.6482,0.5394,9.0,3.0988,0.1554,0.0392,0.3923,1.092,0,
COMP_0785,Summit Services #3,Retail,0.1565,-0.0733,0.0099,0.0274,1.9822,1.5228,0.9004,1.4479,0.3623,-0.0072,-0.0143,-0.0351,2.1165,0,
COMP_0771,Elite Ventures #284,Transportation,-0.246,0.0386,0.0575,0.1318,0.8162,0.5694,0.3415,6.0976,1.274,0.011,0.009,0.064,0.8439,0,
COMP_0736,Alpha Solutions #542,Transportation,0.0362,0.0131,0.0416,0.1058,0.8429,1.1194,0.7656,1.8527,1.1119,0.0037,0.0031,0.009,1.1055,0,
COMP_0914,Omega Enterprises #559,Real Estate,-0.1236,-0.3964,-0.0019,0.0064,0.05,0.4835,0.2744,66.154,-0.0186,-1.5,-0.0791,-5.0,-0.6555,1,2.0
COMP_0220,Alpha Solutions #198,Real Estate,-0.0241,0.3817,0.0475,0.3337,0.2938,0.9039,0.8007,1.0372,1.9982,0.0697,0.0205,0.0417,1.1564,0,
COMP_0642,United Technologies #273,Real Estate,-0.1556,-0.1323,0.0239,0.0131,0.1892,0.4795,0.4094,2.3823,0.827,-0.0211,-0.004,-0.0135,-0.0958,0,
COMP_0916,Quantum Corp #439,Retail,-0.3785,-0.2321,-0.0787,0.0045,0.5653,0.3211,0.1388,99.2244,-0.7134,-0.2583,-0.146,-5.0,-0.4709,1,2.0
COMP_0753,Dynamic Services #522,Technology,0.5017,0.5392,0.2071,8.0756,1.0036,4.7607,3.1813,0.7617,12.0816,0.1406,0.1412,0.2487,7.8896,0,
COMP_0807,Nova Systems #477,Energy,-0.2798,-0.1862,-0.0061,0.0048,0.5002,0.3189,0.2057,114.4157,-0.0428,-0.2431,-0.1216,-5.0,-0.1134,1,4.0
COMP_0920,Omega International,Transportation,-0.3356,-0.5191,0.0101,0.0081,0.3248,0.1297,0.0546,46.8838,0.0879,-0.2505,-0.0814,-3.8968,-0.7663,1,2.0
COMP_0625,Alpha Holdings #287,Transportation,0.2228,0.3667,0.0819,1.1861,0.7624,2.2546,1.4607,1.1537,2.0966,0.0419,0.032,0.0689,2.5249,0,
COMP_0875,Vanguard Group,Transportation,-0.2255,-0.1927,0.0035,0.0038,0.572,0.5625,0.2995,120.2834,0.0243,-0.1963,-0.1123,-5.0,0.0456,1,5.0
COMP_0761,Omega Services,Manufacturing,0.047,0.0552,0.1049,2.0944,0.6004,1.1448,0.7698,1.8494,2.8518,0.0961,0.0577,0.1644,2.3369,0,
