working_capital_to_total_assets,retained_earnings_to_total_assets,ebit_to_total_assets,market_value_equity_to_total_liabilities,sales_to_total_assets,current_ratio,quick_ratio,debt_to_equity,interest_coverage,net_profit_margin,return_on_assets,return_on_equity,is_insolvent,company_id,company_name,industry,company_size,economic_cycle
-0.0615,-0.1179,-0.0094,1.0348,0.5589,1.1346,0.732,6.009,2.1664,0.0247,0.0187,-0.1957,1,COMP_06006,Phoenix Manufacturing International,REIT,medium,expansion
0.0282,-0.0294,-0.0082,0.5689,0.5803,0.1859,0.5732,8.8722,1.7124,-0.053,0.0061,0.0572,1,COMP_06040,Summit Brands Ltd,Financial Services,medium,contraction
0.0808,0.2057,0.0555,0.7846,1.0176,1.574,1.6817,2.375,3.64,0.0494,0.0334,0.0811,0,COMP_03818,Elite Instruments Group,Banking,medium,expansion
-0.0706,-0.0201,0.092,0.5213,1.0189,0.934,0.7679,3.68,1.7886,-0.0021,0.0052,0.0128,0,COMP_08447,Nova Works Inc,Banking,small,trough
0.12,-0.0538,-0.1113,0.6306,0.6637,0.6524,0.5195,3.5616,1.7059,0.0247,-0.1256,-0.0072,1,COMP_05270,Prime Capital Ltd,Entertainment,medium,expansion
-0.0622,-0.0788,-0.0251,0.55,0.6027,0.894,0.8273,4.8166,1.5798,-0.0797,-0.0854,-0.1098,1,COMP_06898,Frontier Materials Ltd,Utilities,large,expansion
-0.0823,-0.0331,0.0064,0.6176,0.1985,0.7378,0.7138,4.2905,1.0287,0.0037,-0.0212,-0.0982,1,COMP_05310,Apex Materials PLC,Retail,small,contraction
0.5,0.3201,0.132,4.1222,1.124,1.313,0.6579,0.4079,8.7585,0.074,0.0619,0.1236,0,COMP_00032,Vanguard Components LLC,Software,medium,contraction
-0.0351,-0.1576,-0.1129,1.2691,0.759,1.3463,0.4474,2.6436,1.9129,0.0069,-0.0268,0.0704,1,COMP_05675,United Partners LLC,Energy,medium,peak
-0.25,-0.1958,0.06,1.0726,0.6559,0.6955,0.5306,2.6504,2.283,-0.0222,-0.0018,0.0572,1,COMP_04387,Strategic Bio Inc,Entertainment,large,contraction
0.0934,0.2003,0.069,1.6202,0.8317,1.1237,0.6974,1.7877,3.5629,0.0325,0.0286,0.1307,0,COMP_00030,Titan Works International,Real Estate,small,contraction
0.1156,-0.0615,-0.0405,0.8435,0.6407,0.8981,0.7427,2.4971,0.9499,-0.0533,-0.1386,-0.1693,1,COMP_04203,Vertex Devices SA,Media,enterprise,peak
-0.0984,0.0024,-0.0129,0.7224,0.3291,0.9978,0.633,3.1438,1.803,-0.0275,-0.0332,-0.0509,1,COMP_07508,Omega Ventures SA,Logistics,small,contraction
0.1772,0.1801,0.024,1.3357,1.7121,2.1612,1.2284,1.3215,1.5,-0.0023,0.055,-0.032,0,COMP_00736,Paramount Corp PLC,Airlines,large,peak
0.1291,0.3376,0.0545,1.2354,0.8064,1.0083,0.8084,1.5017,5.05,0.0443,0.0299,0.0932,0,COMP_02068,Legacy Tech PLC,Utilities,small,contraction
0.0951,0.2709,0.0718,2.3065,1.8075,1.254,0.7597,1.3544,4.7203,0.0313,0.0139,0.0289,0,COMP_00107,Precision Pharma Holdings,Manufacturing,large,contraction
0.1243,0.1166,0.1,0.8035,1.1833,0.9231,1.1471,2.0509,2.02,0.06,0.0094,0.1052,1,COMP_09645,Omega Products PLC,Energy,small,peak
0.1798,0.28,0.0387,1.7087,1.1686,1.3232,0.8953,1.802,0.4,0.0332,0.0004,-0.12,0,COMP_08895,Sigma Med Co,Biotechnology,medium,contraction
0.0234,0.1515,0.0125,1.4172,1.4,1.7,0.9787,1.7788,1.6302,0.0356,0.0385,0.0495,0,COMP_08021,Integrated Commerce Ltd,Mining,small,trough
0.1093,0.2192,0.0616,1.6283,0.8879,0.99,1.116,0.6603,4.0634,0.0775,0.0779,0.0703,0,COMP_02233,Frontier Components Corp,Semiconductors,small,expansion
0.0803,0.4535,0.0364,2.1314,0.7412,1.3389,1.1413,1.548,5.2041,0.0066,0.0235,0.0677,0,COMP_00994,Metro Manufacturing Inc,Transportation,micro,trough
0.0619,-0.0006,-0.0174,0.35,1.2102,0.7914,0.4058,3.6918,3.3478,0.017,-0.0071,-0.0057,1,COMP_09413,Atlantic Analytics International,Financial Services,medium,contraction
-0.0632,0.0103,-0.004,0.5185,0.5215,0.6301,0.2966,3.5888,1.3557,0.0247,-0.0222,-0.1313,1,COMP_07059,Sigma Instruments Inc,Construction,medium,expansion
-0.0364,-0.0258,0.0177,1.1877,0.4345,0.7487,0.5824,1.4505,0.4452,-0.0701,-0.0471,0.0083,1,COMP_06790,Crown Logistics Inc,Semiconductors,medium,contraction
0.2381,0.2386,0.1213,2.8291,1.238,1.449,1.8602,0.3323,7.3226,0.1042,0.0845,0.1838,0,COMP_00361,Quantum Pharma Inc,Semiconductors,medium,expansion
-0.0388,0.2572,0.0578,1.1291,0.4739,1.1769,1.5009,0.772,4.4785,0.0046,0.0371,0.0319,0,COMP_00305,Prime International Corp,Consumer Goods,small,expansion
0.0638,0.2968,0.0709,0.8002,0.3,1.4045,1.3707,2.2522,1.8264,0.0582,0.0477,0.2108,0,COMP_02628,Nova Energy Co,Financial Services,small,expansion
0.0665,0.1358,0.0448,1.1699,0.8701,0.8369,0.6879,2.0361,3.2167,0.0197,0.0322,0.0171,1,COMP_08966,United Med SA,Entertainment,small,trough
0.1135,0.15,-0.0158,0.8962,0.6822,0.4764,0.3465,3.8178,0.907,-0.0505,-0.0605,-0.0543,1,COMP_04514,Royal Systems Corp,Airlines,small,contraction
-0.1527,-0.0339,-0.0622,0.05,0.6394,0.331,0.3367,6.1857,0.05,-0.0581,-0.0159,-0.1471,1,COMP_05911,Innovative Management Group,E-Commerce,micro,trough
0.0558,0.0565,0.0434,0.9712,0.8845,0.9159,0.9257,2.4761,1.723,-0.08,0.0337,0.096,0,COMP_08314,Pinnacle Bio SA,Airlines,medium,contraction
0.0472,0.1452,0.0244,0.9045,0.3775,0.9573,0.5758,2.875,2.2691,0.0204,0.037,0.0189,0,COMP_03101,Paramount Devices Holdings,Banking,micro,trough
0.0117,-0.0372,-0.0418,0.7172,0.7982,0.8942,0.5925,1.4799,2.7402,-0.0105,-0.0408,-0.0894,1,COMP_05704,Integrated Holdings PLC,Pharmaceuticals,small,trough
0.138,0.193,0.1061,0.846,0.3824,1.5033,0.6951,0.9974,1.5,0.108,0.0703,0.1414,0,COMP_03899,Phoenix Components Holdings,Retail,micro,peak
-0.0577,-0.076,0.06,0.7463,0.5955,0.7251,0.2838,2.6112,1.5546,-0.0588,-0.0179,-0.0584,1,COMP_05441,Titan Systems International,Retail,small,trough
0.0884,0.0239,0.0001,0.5225,0.3181,0.9391,0.6872,5.6514,1.8351,0.0244,-0.0547,0.02,1,COMP_07931,Prime Corp Inc,Insurance,large,expansion
0.1218,0.2457,0.0342,2.1825,0.4727,1.0106,0.4857,1.4267,3.4356,0.0202,0.0031,0.0455,0,COMP_00622,Innovative Trade Co,Entertainment,micro,contraction
-0.0856,-0.141,0.0415,1.1686,0.4641,0.6044,0.3861,6.4571,1.0592,-0.025,0.0184,-0.0587,1,COMP_07236,Vanguard Med Inc,REIT,medium,expansion
0.1169,0.0,0.0942,1.305,0.4692,1.1345,0.9534,0.9561,5.9862,0.0034,0.0142,0.0093,0,COMP_02499,National Instruments Group,Logistics,small,trough
0.1203,0.1199,0.0925,2.5849,0.7582,0.8199,1.114,1.3206,2.478,0.0185,0.0239,0.0742,0,COMP_00714,Zenith Networks Group,Logistics,small,trough
0.1025,0.0677,0.0394,1.795,0.6955,1.4548,1.1574,1.2897,4.0568,0.0346,0.066,-0.1603,0,COMP_08404,Legacy Products Holdings,Technology,small,peak
0.0661,0.1902,0.065,1.5334,0.34,1.2025,0.5801,1.4291,4.6707,0.0593,0.0399,0.068,0,COMP_02856,Titan Networks Inc,Mining,small,expansion
-0.0528,0.0493,-0.0177,0.9824,0.7458,0.8786,0.2878,4.1441,1.8949,-0.084,-0.0042,-0.135,1,COMP_04270,Premier Products Co,Transportation,small,contraction
0.1638,0.301,0.0862,1.9706,1.2242,1.3468,0.737,0.8698,3.714,0.0427,0.0516,0.0298,0,COMP_02909,Innovative Retail Group,Media,medium,contraction
0.0107,-0.0423,0.0032,1.5061,1.1063,2.01,1.4973,0.7061,1.7619,0.069,0.0019,-0.0631,0,COMP_08081,Vanguard Components Holdings,Entertainment,medium,expansion
-0.0571,-0.0454,0.0036,0.0699,0.5624,1.0071,0.6957,4.0016,1.2296,-0.0946,-0.0363,-0.1375,1,COMP_04517,Pioneer Capital Group,Telecommunications,small,expansion
0.0948,0.1552,0.06,1.5565,0.5669,1.1817,0.45,1.1344,2.2746,0.0219,0.027,0.0558,0,COMP_01262,Apex Materials Co,Media,small,contraction
0.1238,0.2049,0.117,0.9761,0.5457,0.81,0.45,2.3139,1.6369,0.0065,-0.0158,0.0804,0,COMP_03161,Atlantic Power Holdings,Oil & Gas,micro,contraction
0.1236,0.2374,0.0016,0.5,0.6761,1.0972,1.492,1.7175,2.0862,-0.0075,-0.0148,0.1054,0,COMP_00971,Innovative Partners Ltd,Hospitality,small,expansion
0.1261,0.0541,0.0134,0.9216,0.978,0.765,0.425,2.3459,2.9472,0.025,0.035,0.0386,0,COMP_03913,Peak Works LLC,Automotive,micro,trough
-0.046,-0.082,0.0125,0.7852,0.2489,1.305,0.4076,1.9714,1.0167,-0.0293,-0.0297,-0.1959,1,COMP_05199,Frontier Logistics LLC,Healthcare,large,expansion
0.0057,-0.0017,0.0553,1.2742,0.7519,0.8847,0.9144,1.4928,2.7078,0.0006,0.0096,-0.0257,1,COMP_08847,Zenith Tech Holdings,Manufacturing,medium,contraction
0.1428,0.2714,0.0737,1.5525,0.8359,1.5788,0.6147,0.9067,2.7725,0.0853,-0.0052,0.1004,0,COMP_00260,Prime Group International,E-Commerce,small,expansion
0.0237,0.1613,0.0756,0.6694,0.737,1.2918,1.1116,2.1339,6.6801,0.0365,0.024,0.1817,0,COMP_03791,American Bio Corp,Insurance,small,peak
0.1583,0.2781,0.1,1.8781,0.2897,1.0126,0.7858,0.6,2.7996,0.0507,0.0404,0.1018,1,COMP_09203,Vista Capital International,Semiconductors,micro,peak
0.2053,0.2938,0.1093,2.729,0.8045,1.489,0.8457,0.2153,4.0479,0.0314,0.0389,0.1896,0,COMP_00488,Paramount Works SA,Technology,medium,expansion
-0.0437,0.15,-0.0479,0.9199,0.6062,0.8689,0.1711,4.5967,2.8,-0.19,0.0368,-0.2409,1,COMP_07908,United Analytics Ltd,Mining,large,expansion
0.1562,0.2005,0.0486,1.4001,0.7836,1.4788,0.937,1.5027,1.5,0.0023,0.0084,0.0233,0,COMP_00519,Apex Digital Ltd,Airlines,small,trough
-0.0302,-0.0565,0.1,0.35,0.4998,0.6638,0.6785,1.8496,1.2585,0.0351,-0.0044,-0.0149,1,COMP_08343,Freedom Power Group,Construction,large,trough
0.0021,0.2402,0.0767,0.9106,1.0597,1.1134,0.5564,1.1882,1.8949,0.0437,0.0471,0.0655,0,COMP_00312,Nexus International SA,Oil & Gas,medium,expansion
0.0189,0.3004,0.0625,0.6426,1.0899,0.945,1.2365,2.2245,4.8683,-0.0134,0.012,0.0589,0,COMP_03232,Legacy Logistics PLC,REIT,medium,peak
0.0805,0.0973,-0.0681,0.7332,0.3864,0.7752,0.5431,3.4277,1.2956,-0.091,-0.0132,-0.1003,1,COMP_07933,Royal Tech Holdings,Telecommunications,small,expansion
-0.0883,-0.0332,0.0213,0.3031,0.825,0.8452,0.6313,3.6029,1.2678,0.0169,-0.03,-0.1126,1,COMP_07458,Zenith Enterprises International,Real Estate,micro,expansion
0.1606,0.0791,0.0969,1.2728,1.0293,1.0331,1.3948,1.668,1.2866,0.074,-0.005,-0.0291,1,COMP_09784,Freedom Labs Co,Mining,medium,expansion
0.12,0.0884,-0.0107,0.1575,0.338,0.4766,0.8582,3.3064,2.7723,-0.0276,-0.0948,0.0987,1,COMP_05184,Pinnacle Corp Corp,Mining,medium,expansion
0.0481,0.0706,0.0368,1.4322,0.5923,0.604,0.6233,2.2286,2.7048,0.0085,0.0097,0.016,1,COMP_08077,Heritage Digital Group,Manufacturing,medium,contraction
-0.029,-0.2001,-0.0008,1.0719,0.6769,0.8966,0.9317,6.4629,0.278,0.0017,-0.0552,-0.1634,1,COMP_06502,Liberty Labs Ltd,Real Estate,large,expansion
0.0494,0.0341,-0.0392,1.2878,0.9753,0.635,0.0683,3.8952,0.7025,-0.0223,0.0017,-0.0014,1,COMP_06791,Sigma Management SA,Energy,medium,contraction
0.12,0.0023,0.0231,0.8198,0.6682,0.7996,0.3703,4.6776,0.8483,0.0143,-0.0485,0.0563,1,COMP_07773,Precision Corp LLC,Airlines,large,contraction
0.2659,0.1839,0.1125,2.5786,1.3655,1.7603,1.3218,0.7192,6.0664,0.0967,0.0812,0.2017,0,COMP_02738,Paramount Trade Ltd,Software,medium,expansion
0.0066,0.0939,-0.0819,0.8292,0.6149,0.6062,0.2235,1.7303,1.672,-0.1554,-0.0334,-0.1953,1,COMP_07842,Alpha Trade Co,Biotechnology,small,peak
-0.2727,0.1208,-0.058,0.0546,0.7543,1.1081,0.4396,2.7659,1.1701,-0.1258,-0.0505,-0.165,1,COMP_06262,Eagle Group Ltd,Hospitality,small,expansion
-0.0318,0.1061,0.0267,1.2618,1.0018,1.8,1.131,1.4306,2.6679,-0.0205,0.0085,0.0147,0,COMP_08206,Sterling Corp Holdings,Oil & Gas,micro,contraction
0.1602,0.2769,0.0932,0.9091,1.0696,1.6084,1.028,1.2933,5.2962,0.003,0.0517,0.0501,0,COMP_01248,Dynamic Holdings Corp,Energy,medium,contraction
0.0757,0.0847,0.0323,1.1553,0.7824,0.768,0.605,1.5461,1.6322,0.0192,0.0578,0.0263,0,COMP_09336,Crown Power International,Media,enterprise,expansion
0.2438,0.2581,0.066,1.2627,1.0478,1.6337,1.1766,0.6857,1.5421,0.0025,0.0466,0.0915,0,COMP_04195,Legacy Group SA,Entertainment,medium,contraction
0.2186,0.1259,0.0451,1.0404,0.7839,1.4519,0.9862,1.9645,0.4,0.0183,-0.0028,0.0246,0,COMP_08001,Royal Devices International,Hospitality,enterprise,trough
-0.0125,-0.0482,-0.0211,0.7349,0.3528,0.9369,0.4399,5.2518,0.9048,-0.0753,-0.0098,-0.1693,1,COMP_07378,Vista Management Inc,Utilities,small,expansion
0.1087,0.2655,0.0587,0.5488,1.2283,2.155,1.3003,1.3502,8.4598,0.0686,0.0503,0.1206,0,COMP_03435,Royal Systems Inc,Telecommunications,medium,contraction
-0.1876,0.0368,0.06,1.0017,0.7337,0.823,0.7156,2.8874,1.0786,-0.0498,0.0105,-0.0983,1,COMP_05382,Metro Tech Corp,Agriculture,large,trough
0.5,0.3263,0.1343,3.9261,1.6007,0.99,1.379,0.4307,7.4996,0.101,0.1084,0.2033,0,COMP_00959,Heritage Devices PLC,Software,medium,expansion
0.0572,0.2501,0.0687,1.5601,0.3,0.8465,0.728,1.4951,3.0254,0.0345,0.0438,0.0576,0,COMP_00417,Crown Manufacturing Group,Mining,small,contraction
-0.1069,0.1169,-0.0061,0.9343,0.9138,0.7343,0.5225,2.6807,1.7427,0.0057,0.0069,0.0444,1,COMP_05742,Precision Consulting Corp,Healthcare,medium,contraction
-0.0216,0.0911,-0.0308,0.6335,0.2963,0.7072,0.5138,4.4912,1.6894,-0.0174,-0.0413,0.023,1,COMP_06728,Frontier Trade SA,Telecommunications,enterprise,peak
-0.0149,0.0597,-0.0358,0.8293,0.5643,1.6152,1.1138,1.1111,0.9733,-0.0471,-0.0799,-0.0415,1,COMP_04382,Advanced Industries International,E-Commerce,medium,expansion
-0.1164,0.15,-0.0455,0.5977,0.6926,0.5671,0.6324,5.6923,1.0491,-0.0517,0.0013,-0.0704,1,COMP_05197,Alpha Bio LLC,Real Estate,large,trough
0.1958,0.2635,0.0617,1.9686,1.3401,1.5377,1.0203,0.9921,1.5,0.0289,0.0423,0.0655,0,COMP_01113,Omega Instruments SA,E-Commerce,medium,peak
0.1504,0.4051,0.0904,2.1428,2.1124,2.1682,0.8289,0.6406,1.5,0.0407,0.0486,0.066,0,COMP_02689,Royal Retail PLC,Automotive,enterprise,contraction
-0.0144,0.0078,-0.033,0.5021,0.7225,0.8174,0.5431,5.7824,1.1806,-0.0512,-0.0098,-0.0736,1,COMP_06473,Atlantic Enterprises Group,Utilities,small,contraction
0.0732,-0.0423,0.0435,0.9171,0.4229,1.1361,0.913,1.109,0.8273,-0.0039,-0.0158,-0.0153,0,COMP_08820,Liberty Services SA,Construction,small,expansion
-0.2781,-0.2629,0.004,0.05,0.8092,1.2482,0.7487,4.1503,0.6601,-0.1875,-0.021,0.0898,1,COMP_07808,Heritage Solutions Inc,Energy,enterprise,expansion
0.043,0.2829,0.1118,0.8057,0.4896,1.4423,0.8236,2.375,7.1668,0.0676,0.1044,0.1468,0,COMP_03411,Premier Bio Holdings,Financial Services,small,expansion
0.3006,0.4893,0.1508,3.8296,1.2483,2.02,0.759,0.1526,6.1126,0.112,0.0529,0.1824,0,COMP_00081,Core Products Inc,Software,medium,expansion
0.04,0.0119,0.0234,0.4462,0.8835,0.6042,0.4263,3.4967,2.2865,-0.024,-0.0065,-0.0542,1,COMP_04614,Apex International PLC,Retail,medium,trough
0.2651,0.2729,0.1587,3.7759,1.3829,2.1065,1.5049,0.1842,5.2117,0.1074,0.0777,0.155,0,COMP_01374,Prime Instruments Group,Technology,medium,expansion
0.0347,0.2351,0.0518,1.1137,0.9018,1.7176,0.8432,0.8981,4.5403,0.0542,0.0424,0.0942,0,COMP_01510,Heritage Digital International,Telecommunications,medium,expansion
0.0238,0.0072,-0.0164,0.6879,0.206,0.5011,0.1717,5.0275,0.3079,-0.0874,0.0176,0.0288,1,COMP_06443,Atlantic Group Ltd,Airlines,micro,trough
0.0578,0.0894,0.0535,0.5882,1.6402,0.99,1.1505,1.6554,1.5,0.0589,0.0392,0.017,0,COMP_03071,Omega Logistics LLC,Real Estate,large,expansion
0.1455,0.1861,0.0808,1.3785,0.4863,1.3871,0.5596,1.7441,3.6286,0.0367,0.0724,0.0512,0,COMP_03016,Premier Materials Co,Energy,small,trough
0.0683,-0.0485,-0.0086,0.05,1.0022,0.9213,0.4855,2.5574,0.9064,-0.1023,-0.1142,-0.1812,1,COMP_04823,Integrated Analytics PLC,Mining,micro,peak
0.0014,0.15,-0.0645,0.6554,0.693,0.7878,0.6916,4.9372,0.3552,-0.0273,-0.0603,-0.1007,1,COMP_07822,Apex Trade Ltd,Entertainment,micro,contraction
0.0316,0.281,0.0739,0.5,0.3198,2.0823,0.5936,2.375,1.5,0.0547,0.0142,0.0874,0,COMP_00093,Eagle Materials International,Banking,micro,expansion
0.0441,0.17,0.0412,0.7929,0.6756,0.8201,0.5303,2.8233,1.5385,-0.0098,-0.0003,-0.0098,1,COMP_09421,Global Associates Corp,REIT,medium,contraction
-0.1144,0.15,-0.0959,1.1373,0.4655,0.8372,1.2691,4.9467,0.9522,-0.2114,-0.1489,0.0595,1,COMP_06600,Core Partners Corp,Airlines,medium,expansion
-0.0603,-0.1088,-0.0032,0.8225,0.4709,0.731,0.3322,3.548,1.2407,-0.0463,-0.03,-0.0417,1,COMP_04443,Elite Commerce Group,Consumer Goods,large,contraction
-0.0339,-0.1424,-0.0031,1.1747,0.6655,0.5502,0.6255,6.3352,0.8521,-0.0407,0.0127,0.0469,1,COMP_07602,Vista Management Holdings,Real Estate,large,trough
0.0801,0.3458,0.0294,0.7787,1.519,1.1092,0.7462,1.1948,1.5,0.0132,0.0311,-0.0102,0,COMP_03835,Strategic Enterprises Holdings,Airlines,medium,trough
-0.0501,0.0924,0.021,1.546,0.6741,1.402,0.3461,2.1346,3.4752,0.074,0.0678,0.037,1,COMP_09702,Pinnacle Resources Ltd,Energy,large,expansion
-0.023,0.15,-0.0362,0.627,0.7201,0.7641,0.4915,3.4507,2.0178,-0.0592,-0.034,0.0176,1,COMP_04322,Delta Management Corp,Automotive,micro,contraction
0.2382,0.2364,0.079,3.11,1.9811,1.5557,0.7544,0.4885,6.7863,0.0584,0.0954,0.1082,0,COMP_03394,Quantum Industries International,Semiconductors,large,contraction
-0.1667,-0.0062,-0.0699,1.0211,0.581,0.971,0.6196,3.8316,2.1013,0.0247,-0.0091,-0.0503,1,COMP_04752,Precision Resources Group,Energy,small,expansion
0.0675,-0.2159,-0.0119,0.7695,0.2479,0.897,0.2853,4.4685,1.2476,-0.1137,-0.0003,-0.0492,1,COMP_07229,Freedom Capital PLC,E-Commerce,enterprise,trough
0.2113,0.2478,0.0516,1.6819,1.051,0.8792,0.3784,1.2311,0.8686,-0.0178,0.0243,0.096,0,COMP_09191,Quantum Holdings SA,Agriculture,micro,contraction
0.1176,0.1147,0.09,0.5,1.1885,1.5312,1.1849,1.4331,5.3364,0.0073,0.0705,0.2125,0,COMP_02361,Phoenix Products Co,Mining,small,expansion
0.0573,0.1765,0.0814,2.3782,0.7248,0.97,0.7295,1.1003,1.5,0.0526,0.0015,0.0606,0,COMP_01148,Phoenix Services Ltd,Logistics,medium,contraction
-0.0423,0.0757,0.0428,0.5271,0.8875,0.9295,0.5447,3.5635,0.05,-0.0393,-0.0332,-0.1145,1,COMP_05666,Quantum Instruments SA,Logistics,large,contraction
-0.0161,0.1261,0.0605,0.7053,0.6979,1.1204,0.5777,2.1162,2.6371,-0.0327,-0.0119,0.096,0,COMP_08075,Advanced Components PLC,Energy,medium,contraction
-0.0289,-0.0124,-0.074,0.6713,0.4224,0.8803,0.6449,7.376,0.4456,-0.0175,-0.0346,-0.0582,1,COMP_04943,Liberty Med SA,REIT,medium,trough
0.0784,0.2227,0.0237,1.6074,0.3453,1.3533,0.55,0.9037,1.5,-0.0273,0.0302,0.0314,0,COMP_03663,National Group Ltd,Retail,small,expansion
0.0868,0.2042,0.0321,0.8427,0.3,1.3063,1.262,1.1518,1.5,-0.0025,-0.0226,0.0533,0,COMP_01563,National Components International,Transportation,micro,expansion
0.1481,0.1898,0.0287,1.6055,0.7952,1.8022,0.5969,0.503,1.7712,0.0661,0.0492,0.0991,0,COMP_04113,Apex Systems Holdings,E-Commerce,small,expansion
0.0353,0.0212,0.0056,1.3662,0.3749,1.2746,0.7143,1.3443,2.8392,-0.0051,0.0349,-0.0031,0,COMP_09050,Zenith Management PLC,Mining,enterprise,contraction
0.0473,0.0199,0.0448,1.2702,1.3683,1.0911,0.39,1.1028,2.7053,0.0077,0.0007,0.0763,0,COMP_09276,Prime Solutions Corp,Media,small,contraction
0.22,0.1694,0.0324,1.184,0.3074,1.1111,0.6763,1.6021,0.4,-0.0045,-0.0159,-0.0174,0,COMP_08538,Frontier Capital Co,Construction,medium,trough
0.2028,0.1497,0.1133,1.3914,0.5411,1.6945,1.2296,0.9246,7.4815,0.0901,0.0794,0.0987,0,COMP_00795,Prime Commerce Co,Healthcare,small,peak
0.0937,0.0269,-0.0092,0.5067,0.6067,0.8788,0.6909,5.1288,1.4102,-0.12,-0.0236,0.0325,1,COMP_05854,Atlantic Analytics Co,REIT,micro,expansion
-0.1896,0.0216,-0.0543,0.5197,0.6891,0.5259,0.5033,9.2295,1.1675,-0.0147,-0.0471,-0.1018,1,COMP_07619,Metro Tech International,Financial Services,large,contraction
0.1453,0.2861,0.0913,1.4457,1.6609,2.1117,1.3399,1.0574,4.632,0.0439,0.0242,0.0243,0,COMP_01594,Global Logistics SA,Real Estate,large,expansion
0.0462,0.0352,0.0197,0.7078,0.7596,0.5993,0.5774,2.7692,1.0206,-0.0503,-0.0235,-0.042,1,COMP_07418,Dynamic Trade Holdings,Consumer Goods,medium,trough
-0.0562,0.0866,0.0126,1.1133,0.5663,0.7243,0.5371,4.8282,1.766,-0.0302,-0.0255,0.0055,1,COMP_05267,Omega Energy Inc,Automotive,large,trough
-0.1287,-0.1048,-0.0333,0.1028,0.5481,1.0621,0.8029,1.427,0.4959,-0.1011,-0.0623,-0.2479,1,COMP_07147,Paramount Holdings SA,Technology,micro,peak
0.403,0.2109,0.148,4.2071,1.2809,1.7486,1.1386,0.4062,4.9269,0.1067,0.1155,0.2146,0,COMP_00089,Vertex Analytics Holdings,Software,large,peak
0.0274,0.1399,0.0189,0.35,0.7602,1.4814,0.7331,3.1584,1.4661,0.0373,-0.0106,0.0832,1,COMP_08695,Titan Instruments Co,Real Estate,small,contraction
0.0141,0.1813,0.011,0.9228,0.8744,1.177,0.5682,2.0207,2.298,0.0363,-0.0174,0.0216,1,COMP_09732,Sigma International Co,Construction,micro,contraction
0.0171,-0.0605,0.0897,1.3879,0.7318,0.7417,0.5109,1.1053,2.3636,-0.0023,0.0322,0.0154,1,COMP_09446,Elite Tech Corp,Technology,micro,trough
0.0009,-0.056,0.0101,1.1948,0.549,0.9463,0.1574,4.7354,1.5057,-0.0497,0.0163,0.0269,1,COMP_06754,Premier Med SA,Mining,small,trough
0.2311,0.1934,0.1026,3.149,1.2435,1.1938,1.2577,0.8473,5.8629,0.0413,0.042,0.1437,0,COMP_03502,Metro Commerce International,Healthcare,medium,contraction
0.0477,0.1953,0.0642,1.4608,0.6738,1.1011,0.7132,2.1696,4.0604,0.0035,0.0267,0.0475,0,COMP_02234,Titan Corp Holdings,Utilities,small,trough
0.1211,0.2596,0.0049,0.5,0.3,1.2352,0.7546,2.0909,5.8521,0.0282,0.0464,0.023,0,COMP_02803,Advanced Brands Inc,Utilities,small,contraction
-0.0839,0.0369,-0.0683,0.881,0.5763,1.096,0.8183,6.234,1.6718,-0.1027,-0.0621,-0.3815,1,COMP_04424,Pacific Commerce International,Real Estate,enterprise,peak
0.12,-0.2262,-0.0699,1.325,0.8427,1.5171,1.0971,4.1843,2.8,-0.0985,-0.0571,-0.1682,1,COMP_05663,Delta Dynamics International,Airlines,medium,expansion
-0.0439,-0.0687,-0.0893,0.774,0.6667,0.7094,0.4852,5.3649,0.8711,-0.0049,-0.0461,-0.0869,1,COMP_07170,Elite Works Group,Entertainment,medium,trough
0.0982,0.2773,0.0475,1.0367,1.1712,1.925,0.7251,1.3695,1.4201,0.0453,0.0233,-0.0968,0,COMP_08337,Crown Analytics SA,E-Commerce,small,expansion
0.309,0.3994,0.0454,2.3692,1.3706,1.5564,0.9485,0.8404,4.829,0.0713,0.0729,0.1504,0,COMP_02148,Core Partners Group,Technology,large,contraction
0.0612,0.0845,-0.0351,0.4223,0.4742,1.1017,0.7299,1.2,0.6065,-0.068,-0.0319,-0.0443,1,COMP_07969,Apex Devices Group,Healthcare,medium,peak
-0.0003,0.0654,-0.0281,0.4502,0.7344,1.0971,0.1854,1.4799,0.05,0.0117,-0.0148,-0.0217,1,COMP_06551,United Retail Corp,Biotechnology,large,trough
-0.0123,0.1006,-0.0448,0.725,0.417,0.7415,0.2706,5.3772,1.1843,-0.0185,-0.0301,-0.0188,1,COMP_07643,Summit Tech Corp,Telecommunications,medium,contraction
0.0789,-0.1358,-0.0283,1.2837,0.6715,0.8988,0.1461,1.5786,1.7063,0.0003,-0.0371,-0.0931,1,COMP_06164,Phoenix International Co,Biotechnology,medium,peak
-0.0013,0.1885,0.0696,1.9073,1.3537,0.839,1.2645,0.8041,1.5,0.0648,0.0188,0.0594,0,COMP_01495,Omega Group LLC,Media,medium,contraction
0.12,-0.1328,-0.0252,0.8342,0.4521,1.3728,0.7318,1.3865,2.2561,-0.0522,-0.1301,-0.1487,1,COMP_07696,Pioneer Instruments SA,Semiconductors,small,expansion
0.0551,-0.1377,-0.0384,0.9844,0.6538,0.8277,0.35,1.6916,1.3409,-0.068,-0.0631,-0.1917,1,COMP_07094,Dynamic Corp International,Software,large,contraction
