company_id,company_name,industry,company_size,economic_cycle,is_insolvent
COMP_00734,Omega Partners LLC,Insurance,medium,contraction,0
COMP_03527,Liberty Holdings Ltd,Financial Services,medium,trough,0
COMP_00569,Precision Works Co,Entertainment,small,contraction,0
COMP_09188,Elite Components LLC,Semiconductors,enterprise,contraction,0
COMP_02923,Alpha Resources Inc,Healthcare,small,trough,0
COMP_07912,Pinnacle Tech Holdings,Financial Services,enterprise,expansion,1
COMP_01559,Crown Services Holdings,Mining,medium,peak,0
COMP_00102,Legacy Instruments LLC,Technology,small,expansion,0
COMP_03008,National International Group,Financial Services,medium,trough,0
COMP_07202,Paramount Associates LLC,Media,small,expansion,1
COMP_00304,Paramount Labs Co,Biotechnology,medium,expansion,0
COMP_00077,Eagle Capital LLC,REIT,small,peak,0
COMP_06755,Precision International International,Financial Services,medium,expansion,1
COMP_08630,Freedom Trade LLC,Consumer Goods,small,trough,1
COMP_01209,Metro Corp Co,Hospitality,enterprise,expansion,0
COMP_07743,Metro Ventures LLC,Software,medium,peak,1
COMP_08215,Legacy Manufacturing Co,Renewable Energy,small,trough,0
COMP_08945,United Industries PLC,Utilities,medium,expansion,0
COMP_08414,Horizon Management International,Automotive,large,contraction,0
COMP_01776,Omega Commerce PLC,Semiconductors,small,contraction,0
COMP_03474,Metro Instruments PLC,Transportation,small,peak,0
COMP_00484,Freedom Commerce PLC,Healthcare,large,contraction,0
COMP_02190,Integrated International LLC,Logistics,medium,trough,0
COMP_00347,Vanguard Devices SA,Financial Services,micro,peak,0
COMP_05482,Titan Devices SA,Technology,medium,trough,1
COMP_08362,Elite Manufacturing Group,Agriculture,medium,peak,0
COMP_01473,Core Retail Co,Software,micro,contraction,0
COMP_05101,Phoenix Components International,E-Commerce,micro,contraction,1
COMP_06766,Nova Holdings Holdings,Media,large,contraction,1
COMP_08707,Nexus Corp SA,Retail,medium,trough,1
COMP_04930,Apex Services Ltd,Biotechnology,small,contraction,1
COMP_06330,Alpha Digital LLC,Biotechnology,large,contraction,1
COMP_02610,Legacy International International,Biotechnology,small,contraction,0
COMP_00004,American Resources Group,Transportation,micro,contraction,0
COMP_02214,Horizon Bio Group,Agriculture,micro,contraction,0
COMP_04828,Strategic Trade Ltd,Oil & Gas,medium,contraction,1
COMP_00857,Eagle Enterprises International,Real Estate,small,expansion,0
COMP_06978,Titan Trade SA,Mining,micro,expansion,1
COMP_05886,Metro Associates Holdings,Airlines,small,expansion,1
COMP_00625,Pinnacle Med Corp,Media,small,trough,0
COMP_00291,Metro Logistics Group,Agriculture,medium,expansion,0
COMP_02019,Delta International Inc,Telecommunications,micro,peak,0
COMP_00669,Heritage Digital LLC,Hospitality,medium,peak,0
COMP_08922,Sigma Partners Group,Hospitality,large,trough,0
COMP_08265,Titan Resources International,Airlines,medium,expansion,0
COMP_09697,Advanced Solutions Group,Insurance,medium,expansion,0
COMP_01632,American Corp Corp,Financial Services,small,expansion,0
COMP_05171,Heritage Development Corp,Software,small,contraction,1
COMP_07206,Nexus Services International,Mining,large,contraction,1
COMP_02523,Nexus Logistics Co,Manufacturing,large,contraction,0
COMP_02216,Innovative Power Inc,Consumer Goods,medium,contraction,0
COMP_06969,American Systems International,Energy,micro,expansion,1
COMP_06497,Quantum Products Ltd,Automotive,medium,peak,1
COMP_06214,Alpha Power International,Transportation,enterprise,peak,1
COMP_07033,Delta Med Inc,Agriculture,small,contraction,1
COMP_07421,Pinnacle Resources PLC,Real Estate,medium,peak,1
COMP_01108,Vista Capital Inc,Airlines,micro,trough,0
COMP_00451,Titan Systems International,Retail,large,contraction,0
COMP_06290,Vista Analytics Co,Manufacturing,medium,trough,1
COMP_09967,Peak Development LLC,Oil & Gas,large,expansion,0
COMP_00136,Apex Energy International,Pharmaceuticals,medium,peak,0
COMP_01786,Heritage Holdings Co,Pharmaceuticals,medium,trough,0
COMP_03405,Core Services Co,Airlines,micro,trough,0
COMP_02907,Horizon Industries Co,Technology,small,contraction,0
COMP_08305,Delta Consulting PLC,Biotechnology,large,contraction,0
COMP_07493,Frontier Holdings SA,Technology,small,contraction,1
COMP_06101,Pacific Group Inc,Renewable Energy,small,expansion,1
COMP_04505,Dynamic Manufacturing International,Airlines,micro,peak,1
COMP_05054,Eagle Materials International,Renewable Energy,large,peak,1
COMP_05206,Legacy Pharma Co,Mining,enterprise,expansion,1
COMP_04081,Phoenix Digital Co,Technology,small,peak,0
COMP_06919,Apex Bio SA,Biotechnology,large,expansion,1
COMP_06803,Heritage Manufacturing Group,Transportation,small,peak,1
COMP_05207,Pioneer Commerce Ltd,Semiconductors,enterprise,contraction,1
COMP_00533,Advanced Associates Co,Mining,small,contraction,0
COMP_04831,Premier Trade International,Construction,small,trough,1
COMP_04039,Pioneer Components Group,Semiconductors,small,expansion,0
COMP_04085,Strategic Ventures Holdings,Energy,medium,peak,0
COMP_03205,Prime Commerce Inc,Renewable Energy,large,trough,0
COMP_07111,Pacific Ventures Co,Telecommunications,medium,peak,1
COMP_00331,Liberty Devices Group,Semiconductors,medium,contraction,0
COMP_04958,Vertex Energy Co,Construction,small,trough,1
COMP_03034,Core Trade International,Consumer Goods,medium,expansion,0
COMP_07685,Elite Capital LLC,Manufacturing,small,expansion,1
COMP_01598,American Networks PLC,Retail,small,expansion,0
COMP_09920,Pioneer Commerce Holdings,Automotive,small,expansion,1
COMP_03598,Atlantic Group International,Agriculture,large,expansion,0
COMP_09039,Titan Logistics International,Technology,enterprise,contraction,0
COMP_08002,Prime Industries Ltd,Banking,medium,trough,0
COMP_00591,Horizon Instruments Corp,Banking,small,expansion,0
COMP_00648,Vanguard Resources International,E-Commerce,medium,peak,0
COMP_09103,Nexus Resources PLC,Software,micro,contraction,0
COMP_08016,Metro Components Co,E-Commerce,large,contraction,1
COMP_03772,Zenith Services LLC,Hospitality,enterprise,contraction,0
COMP_09040,Sigma Resources Corp,Real Estate,medium,contraction,1
COMP_05083,Nova Power SA,Mining,small,peak,1
COMP_07883,United Dynamics Holdings,Renewable Energy,small,contraction,1
COMP_09363,Heritage Development LLC,Technology,enterprise,expansion,1
COMP_04211,Pinnacle Works PLC,Telecommunications,micro,trough,1
COMP_08835,Phoenix Med Holdings,Utilities,small,trough,1
COMP_08700,Phoenix Products Co,Biotechnology,micro,contraction,0
COMP_01796,Horizon Power PLC,Biotechnology,small,expansion,0
COMP_02587,Precision Works PLC,Airlines,small,contraction,0
COMP_08356,Titan Energy PLC,Banking,medium,contraction,0
COMP_02317,Pinnacle Partners Corp,Agriculture,small,expansion,0
COMP_04186,Prime Commerce Holdings,Utilities,large,peak,0
COMP_08828,Liberty Group Corp,Mining,medium,expansion,1
COMP_07073,Global Management Inc,Telecommunications,small,expansion,1
COMP_05235,Phoenix Management Co,Pharmaceuticals,micro,expansion,1
COMP_08744,Metro Enterprises International,Utilities,medium,peak,1
COMP_08671,Quantum Brands Ltd,Banking,micro,contraction,0
COMP_04769,Peak Manufacturing Inc,Biotechnology,large,expansion,1
COMP_09973,Vanguard Solutions Group,Pharmaceuticals,medium,expansion,1
COMP_07145,Titan Dynamics PLC,Oil & Gas,medium,peak,1
COMP_02914,Phoenix Networks Group,Renewable Energy,medium,contraction,0
COMP_09872,Liberty Devices PLC,Telecommunications,medium,contraction,0
COMP_09894,Peak Industries Corp,Banking,large,expansion,0
COMP_02076,Pacific Trade PLC,Energy,medium,trough,0
COMP_04303,Delta Retail International,REIT,medium,contraction,1
COMP_05823,Quantum Management LLC,Manufacturing,medium,expansion,1
COMP_02150,Sterling Bio Inc,Financial Services,micro,trough,0
COMP_00145,Frontier Holdings Group,Agriculture,enterprise,peak,0
COMP_04964,Precision Group Corp,E-Commerce,medium,trough,1
COMP_08160,Alpha Pharma PLC,Banking,medium,expansion,1
COMP_09031,Legacy Logistics Group,Logistics,micro,expansion,1
COMP_04776,Innovative Partners Co,Mining,large,contraction,1
COMP_08934,Frontier Services International,Pharmaceuticals,enterprise,trough,1
COMP_07750,Liberty Components Inc,Consumer Goods,micro,expansion,1
COMP_09829,Elite Commerce Co,Telecommunications,micro,expansion,1
COMP_09215,Alpha Holdings PLC,Mining,small,contraction,0
COMP_06061,Legacy Digital International,Media,micro,contraction,1
COMP_09476,Apex Services LLC,Hospitality,small,contraction,1
COMP_06410,Premier Services PLC,Automotive,micro,expansion,1
COMP_03318,Sterling Tech Inc,REIT,medium,expansion,0
COMP_07465,Innovative Resources Holdings,Insurance,medium,peak,1
COMP_03062,National Solutions Holdings,Financial Services,enterprise,contraction,0
COMP_01356,Nova Commerce Inc,Insurance,small,contraction,0
COMP_04515,Phoenix Ventures SA,Retail,medium,expansion,1
COMP_05506,Metro Development Inc,Pharmaceuticals,micro,trough,1
COMP_05251,Omega Trade PLC,Financial Services,large,expansion,1
COMP_04512,Nova Consulting SA,Oil & Gas,micro,contraction,1
COMP_01731,Omega Group PLC,Mining,small,expansion,0
COMP_01759,Apex Manufacturing Corp,Healthcare,medium,peak,0
COMP_06651,Vista Consulting LLC,Insurance,small,contraction,1
COMP_06647,Prime Brands SA,Automotive,micro,expansion,1
COMP_09861,Innovative Digital Group,Pharmaceuticals,micro,trough,1
COMP_04140,Pioneer International Co,Logistics,medium,expansion,0
COMP_09394,Sigma Capital SA,Oil & Gas,medium,expansion,0
COMP_05124,Alpha Bio Inc,Renewable Energy,small,expansion,1
COMP_00001,Legacy Associates Ltd,Consumer Goods,medium,expansion,0
COMP_01865,Elite Pharma SA,Automotive,medium,contraction,0
COMP_00544,Delta Med Inc,Pharmaceuticals,medium,trough,0
COMP_00350,Frontier Products Co,Pharmaceuticals,medium,peak,0
COMP_06907,Precision Industries Co,Oil & Gas,medium,contraction,1
COMP_09766,Prime Brands LLC,Energy,medium,expansion,0
COMP_02524,Innovative Logistics Ltd,Semiconductors,small,expansion,0
COMP_03465,Summit Solutions PLC,Healthcare,medium,expansion,0
COMP_00458,Apex Manufacturing International,Manufacturing,micro,expansion,0
COMP_03024,Apex Bio Inc,Insurance,small,trough,0
COMP_07262,Integrated Networks PLC,Financial Services,micro,expansion,1
COMP_09516,Peak International PLC,Semiconductors,micro,contraction,0
COMP_07873,National Dynamics SA,Hospitality,small,trough,1
COMP_06626,Global Retail Group,Oil & Gas,large,contraction,1
COMP_02535,Phoenix Group International,Insurance,micro,contraction,0
COMP_00132,Peak Works Co,Telecommunications,large,trough,0
COMP_03705,Precision Analytics Co,Oil & Gas,small,trough,0
COMP_01373,Global Solutions Corp,Pharmaceuticals,small,expansion,0
COMP_06201,Omega Management Inc,Insurance,small,expansion,1
COMP_04857,Vista Industries LLC,Telecommunications,large,trough,1
COMP_04713,National Systems Corp,Entertainment,large,peak,1
COMP_05545,Pacific Pharma International,Utilities,medium,contraction,1
COMP_01414,Legacy Commerce Co,Automotive,large,expansion,0
COMP_04114,Sterling International Group,Real Estate,large,peak,0
COMP_00656,Premier Corp SA,Logistics,medium,peak,0
COMP_08138,Vertex Dynamics SA,Transportation,micro,expansion,0
COMP_04099,Vista Devices LLC,Automotive,small,expansion,0
COMP_00593,Dynamic Pharma International,Retail,large,expansion,0
COMP_08709,National Components Group,Insurance,small,contraction,1
COMP_03124,United Tech Inc,Banking,micro,contraction,0
COMP_03048,Summit Products LLC,Utilities,medium,expansion,0
COMP_03888,National Associates Group,Healthcare,micro,trough,0
COMP_05736,Vanguard Group Ltd,Financial Services,small,contraction,1
COMP_02185,Pinnacle Enterprises SA,Banking,small,expansion,0
COMP_02146,Zenith Materials Ltd,Banking,small,peak,0
COMP_07048,Eagle Med SA,Technology,medium,peak,1
COMP_03106,Pinnacle Systems Holdings,Airlines,small,peak,0
COMP_09234,Crown Solutions PLC,E-Commerce,medium,contraction,0
COMP_09097,Dynamic Services LLC,REIT,small,peak,1
COMP_02770,National Digital Holdings,Media,small,expansion,0
COMP_05222,Nexus Resources Inc,Oil & Gas,small,contraction,1
COMP_05834,Sigma Labs Corp,Logistics,medium,peak,1
COMP_01733,Paramount Development Corp,Technology,small,peak,0
COMP_00266,Pinnacle Partners International,E-Commerce,micro,expansion,0
COMP_05145,Prime Brands Group,Telecommunications,large,expansion,1
COMP_08268,Heritage Management SA,Media,large,contraction,1
COMP_03938,Apex Industries LLC,Banking,medium,expansion,0
COMP_00762,Integrated Digital International,E-Commerce,micro,trough,0
COMP_07221,Vista Devices International,Manufacturing,small,contraction,1
COMP_08440,Vertex Pharma Co,Construction,small,expansion,0
COMP_03258,Strategic Group Inc,Manufacturing,small,contraction,0
COMP_04339,Sigma Analytics SA,Hospitality,micro,trough,1
COMP_04363,Horizon Holdings SA,Mining,small,expansion,1
COMP_00317,Premier Pharma Holdings,Telecommunications,small,contraction,0
COMP_08070,Sterling Consulting PLC,Oil & Gas,small,contraction,1
COMP_01852,Pacific Capital Co,Renewable Energy,small,trough,0
COMP_02485,Precision Dynamics LLC,Technology,enterprise,trough,0
COMP_09874,Pioneer Analytics PLC,Retail,enterprise,expansion,0
COMP_09575,Peak Digital Group,Healthcare,micro,contraction,0
COMP_01079,Pioneer Networks International,Automotive,small,peak,0
COMP_08359,Liberty Materials Ltd,Hospitality,enterprise,contraction,1
COMP_07334,Pinnacle Capital Group,Energy,large,contraction,1
COMP_01072,Sigma Management Inc,Mining,small,peak,0
COMP_00104,Peak Services PLC,Oil & Gas,small,peak,0
COMP_05749,Vertex Works SA,Real Estate,small,expansion,1
COMP_01419,United Materials Holdings,REIT,small,peak,0
COMP_01659,Pioneer Management Corp,Healthcare,small,contraction,0
COMP_05285,Eagle Development Holdings,Biotechnology,large,contraction,1
COMP_01150,Titan Partners International,Mining,small,expansion,0
COMP_07151,Apex Systems Ltd,Financial Services,small,trough,1
COMP_01569,Titan Med Co,Technology,small,expansion,0
COMP_01088,Apex Manufacturing International,Biotechnology,large,expansion,0
COMP_06086,Alpha Manufacturing Group,Biotechnology,small,trough,1
COMP_08675,Heritage Associates Holdings,Agriculture,micro,contraction,1
COMP_08342,Alpha Dynamics LLC,Agriculture,micro,contraction,1
COMP_07812,Dynamic Retail Inc,Entertainment,enterprise,peak,1
COMP_06085,Strategic Industries LLC,Biotechnology,large,trough,1
COMP_08774,Prime Bio Inc,Manufacturing,small,expansion,1
COMP_08758,Freedom Components LLC,Energy,medium,expansion,1
COMP_01693,Phoenix Networks Inc,Utilities,small,contraction,0
COMP_04735,American Devices SA,Telecommunications,small,peak,1
COMP_03388,Precision Networks Inc,Renewable Energy,small,peak,0
COMP_03647,United International Ltd,Consumer Goods,micro,contraction,0
COMP_01684,Innovative Retail Holdings,Insurance,micro,expansion,0
COMP_00009,Elite Bio PLC,Utilities,medium,expansion,0
COMP_06063,Nexus Energy Co,Oil & Gas,enterprise,contraction,1
COMP_06517,Delta Brands Inc,Biotechnology,medium,expansion,1
COMP_04124,Omega Labs Co,Manufacturing,enterprise,contraction,0
COMP_08730,Global Capital International,Banking,medium,expansion,1
COMP_06046,Vanguard Industries Co,Automotive,small,expansion,1
COMP_00568,Phoenix Development SA,Automotive,enterprise,contraction,0
COMP_09162,Phoenix Materials PLC,Entertainment,medium,expansion,0
COMP_01804,Peak Resources SA,Media,small,expansion,0
COMP_08502,Innovative Power Corp,Insurance,small,expansion,0
COMP_04901,Horizon International Ltd,Pharmaceuticals,large,expansion,1
COMP_01600,Crown Corp Corp,Airlines,medium,expansion,0
COMP_07932,Eagle Brands LLC,Media,enterprise,trough,1
COMP_09548,Zenith Resources SA,Automotive,medium,expansion,0
COMP_02824,Global Consulting International,E-Commerce,large,peak,0
COMP_05468,Global Analytics Holdings,Media,enterprise,peak,1
COMP_03530,Nexus Commerce Holdings,Construction,small,peak,0
COMP_08684,Delta Resources PLC,Renewable Energy,medium,expansion,1
COMP_01156,Nexus Management LLC,Transportation,small,expansion,0
COMP_06548,Liberty Group Corp,Consumer Goods,small,contraction,1
COMP_09089,Nexus Resources LLC,Energy,enterprise,contraction,1
COMP_07621,Liberty Trade SA,Logistics,small,expansion,1
COMP_08297,Liberty Industries Holdings,Transportation,small,trough,1
COMP_04541,Pacific Partners Corp,Technology,medium,contraction,1
COMP_09135,Paramount Capital Co,Renewable Energy,small,contraction,1
COMP_06483,Atlantic Solutions Group,Energy,large,trough,1
COMP_05827,Prime Holdings Group,Retail,medium,trough,1
COMP_01191,National Networks Group,Hospitality,large,peak,0
COMP_07445,Core Manufacturing Ltd,Entertainment,small,expansion,1
COMP_08521,Horizon Associates Inc,Utilities,medium,trough,1
COMP_00961,Advanced Group Group,Mining,medium,contraction,0
COMP_07455,Vertex Power Inc,Utilities,small,expansion,1
COMP_00037,Paramount Energy Ltd,Airlines,medium,contraction,0
COMP_07517,Core Dynamics Inc,Pharmaceuticals,medium,expansion,1
COMP_07645,Pinnacle Tech Group,Construction,small,trough,1
COMP_04439,American International Ltd,Healthcare,enterprise,expansion,1
COMP_06162,Prime Materials Corp,Hospitality,micro,trough,1
COMP_07745,Premier Capital Ltd,Oil & Gas,small,expansion,1
COMP_09588,Summit Analytics International,Media,medium,contraction,1
COMP_08120,Crown Instruments PLC,Pharmaceuticals,medium,trough,0
COMP_06968,National Digital Inc,Telecommunications,small,contraction,1
COMP_05719,Zenith Networks Inc,Media,large,contraction,1
